,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q2_Q3_0.75,0.86528,0.84328,0.85585,0.85536,0.84207,0.82323,0.81602,0.84222,0.82000,0.86372,0.80013,0.80992,0.84799,0.85700
Q2_Q4_0.75,0.85025,0.81103,0.86383,0.88596,0.84971,0.79954,0.83998,0.85469,0.84175,0.80481,0.81799,0.81668,0.83457,0.84990
Q3_Q4_0.75,0.88558,0.72868,0.82263,0.84118,0.79834,0.78574,0.80827,0.80328,0.80153,0.74039,0.76939,0.75296,0.81675,0.82509
Q1_0.75,0.82813,0.88266,0.84334,0.86804,0.85971,0.84348,0.85977,0.85037,0.84884,0.81366,0.84458,0.84170,0.82231,0.85229
Q2_0.75,0.87065,0.86083,0.85852,0.87997,0.85167,0.82447,0.85401,0.86255,0.85300,0.84489,0.84487,0.84599,0.82506,0.86943
Q3_0.75,0.88020,0.82574,0.85826,0.85263,0.86753,0.85939,0.84997,0.84725,0.85406,0.83817,0.83027,0.81602,0.87066,0.85550
Q4_0.75,0.86774,0.85759,0.86528,0.86857,0.85029,0.82445,0.85106,0.87373,0.83903,0.82049,0.80405,0.79686,0.82271,0.85582
Q1_Q2_1.0,0.82186,0.89612,0.69463,0.72234,0.70318,0.66729,0.79094,0.72098,0.72769,0.80891,0.68817,0.70653,0.87946,0.74824
Q1_Q3_1.0,0.80712,0.83578,0.84010,0.81565,0.77842,0.73382,0.80838,0.82014,0.74754,0.79014,0.76692,0.77033,0.83908,0.85120
Q1_Q4_1.0,0.78669,0.80166,0.74668,0.77387,0.74826,0.66515,0.73488,0.77639,0.72169,0.74033,0.68049,0.68833,0.82110,0.77678
Q2_Q3_1.0,0.86409,0.84519,0.83822,0.83091,0.81127,0.80277,0.80576,0.81657,0.79228,0.83990,0.78761,0.78262,0.83045,0.85436
Q2_Q4_1.0,0.83996,0.77193,0.81472,0.81570,0.81110,0.78887,0.82731,0.80382,0.81353,0.77180,0.76139,0.76803,0.81345,0.80783
Q3_Q4_1.0,0.87855,0.81888,0.74597,0.74308,0.72159,0.72686,0.75222,0.74874,0.72928,0.74226,0.66738,0.65719,0.88309,0.75515
Q1_1.0,0.81585,0.88945,0.83426,0.85372,0.83451,0.65188,0.83782,0.84297,0.83103,0.81677,0.79773,0.81455,0.82187,0.83149
Q2_1.0,0.84101,0.87426,0.85006,0.86084,0.83495,0.82577,0.84743,0.85311,0.83122,0.85062,0.85302,0.83943,0.83019,0.85118
Q3_1.0,0.89052,0.79808,0.85687,0.84207,0.84069,0.84360,0.84329,0.83137,0.81370,0.80804,0.80445,0.81345,0.80611,0.85561
Q4_1.0,0.88952,0.78282,0.82647,0.82024,0.83838,0.79709,0.84322,0.82053,0.82308,0.78104,0.75045,0.75121,0.85230,0.83748
