,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q2_Q4_0.75,0.79736,0.60098,0.71035,0.75375,0.75247,0.76923,0.75996,0.70643,0.72798,0.60549,0.70046,0.69890,0.59494,0.70612
Q3_Q4_0.75,0.79301,0.65231,0.68997,0.75984,0.74723,0.73342,0.78085,0.70538,0.72011,0.53481,0.69793,0.67205,0.64925,0.68310
Q1_0.75,0.71249,0.79898,0.76205,0.81385,0.79608,0.78110,0.82507,0.79316,0.81751,0.74640,0.78818,0.79283,0.60599,0.75207
Q2_0.75,0.79584,0.81146,0.81422,0.80789,0.81045,0.80812,0.80486,0.80867,0.80961,0.77473,0.77056,0.76980,0.61560,0.80442
Q3_0.75,0.77805,0.77686,0.81307,0.81735,0.81298,0.81572,0.81633,0.81698,0.81699,0.76710,0.76589,0.76914,0.63570,0.80601
Q4_0.75,0.82156,0.63300,0.73403,0.78426,0.78821,0.78227,0.77460,0.73421,0.77200,0.56783,0.70550,0.68259,0.62705,0.72906
Q1_Q2_1.0,0.71647,0.83293,0.52568,0.59917,0.64552,0.62409,0.67162,0.55574,0.61277,0.65412,0.58859,0.53728,0.62246,0.54498
Q1_Q3_1.0,0.66709,0.79221,0.64578,0.66507,0.70303,0.65358,0.72569,0.65046,0.73937,0.66417,0.66888,0.65967,0.58695,0.64716
Q1_Q4_1.0,0.62684,0.63759,0.39723,0.39806,0.51000,0.47547,0.57084,0.47454,0.50897,0.39723,0.53230,0.42850,0.55305,0.45033
Q2_Q3_1.0,0.77638,0.80529,0.80684,0.81278,0.80628,0.79741,0.78477,0.81350,0.79185,0.76086,0.76700,0.75777,0.61766,0.80719
Q2_Q4_1.0,0.79251,0.64237,0.65870,0.69236,0.71658,0.70584,0.73333,0.64841,0.70312,0.63566,0.66797,0.67720,0.59026,0.64422
Q3_Q4_1.0,0.80280,0.73045,0.48934,0.55416,0.55652,0.61635,0.58915,0.49517,0.57954,0.50418,0.46046,0.44343,0.63890,0.49761
Q1_1.0,0.74666,0.80887,0.68037,0.72377,0.73569,0.69433,0.77142,0.72278,0.79061,0.69829,0.74063,0.74304,0.60704,0.66569
Q2_1.0,0.80288,0.82247,0.81177,0.81712,0.81273,0.80545,0.80119,0.81101,0.81084,0.78626,0.77881,0.77362,0.63080,0.80401
Q3_1.0,0.77899,0.75601,0.81135,0.80611,0.80932,0.81000,0.80485,0.80582,0.81890,0.74976,0.76128,0.77085,0.63437,0.80657
Q4_1.0,0.81854,0.66050,0.67246,0.71902,0.72178,0.72280,0.73238,0.67101,0.73468,0.51030,0.66060,0.65628,0.62716,0.65898
