,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q3_Q4_0.75,12.34113,15.72117,13.43904,13.51441,12.24587,12.32202,12.88136,13.35185,12.80020,14.37654,15.43066,15.88270,16.71315,13.39101
Q1_0.75,14.51135,10.70201,13.63512,12.77015,11.76758,12.56691,12.65738,13.44428,11.85096,13.08600,15.92629,14.99964,17.07096,13.57820
Q2_0.75,12.29296,11.60739,10.75711,10.89510,10.73043,10.81193,10.80655,10.88619,10.77857,12.40071,12.16816,12.10279,16.79869,11.11975
Q3_0.75,11.42237,12.20314,10.78620,11.01551,10.82411,10.85711,10.84204,10.75375,10.87751,12.47322,12.05298,12.17767,16.67966,10.96399
Q4_0.75,11.37348,14.14008,12.05700,11.87564,11.35588,11.60716,11.74455,12.07194,11.35514,13.45493,13.90098,14.41046,16.69840,12.18122
Q1_Q2_1.0,16.02579,12.17815,18.88705,16.89748,18.35518,17.75746,17.15763,18.52801,17.48089,16.58957,17.48640,17.22712,17.17617,17.71321
Q1_Q3_1.0,15.81015,12.87858,16.56577,15.64050,16.26070,15.69184,15.87348,16.30731,16.03962,15.71569,16.61162,16.57221,16.86816,16.15749
Q1_Q4_1.0,16.58551,15.40614,16.04317,16.10171,16.00948,16.30664,16.16219,16.13146,16.16295,16.42087,16.46887,16.44389,16.76240,16.04507
Q2_Q3_1.0,13.86474,14.04516,11.18902,12.23448,11.75811,12.23320,13.29851,11.43479,11.92963,12.94268,12.70322,12.66842,16.70472,11.72773
Q2_Q4_1.0,14.03689,16.21362,14.00720,14.28544,13.67168,14.13783,14.26719,13.90991,14.06194,14.77729,15.89629,15.77574,16.69483,14.02683
Q3_Q4_1.0,12.83910,17.08081,16.37271,16.44706,16.44678,16.21641,16.16419,16.02784,16.15521,16.84438,16.58575,16.61333,16.79082,16.06101
Q1_1.0,15.47139,10.87037,16.50367,16.06759,16.02027,16.40424,15.95662,16.21257,16.22818,16.03758,16.81023,16.53051,17.07617,16.08220
Q2_1.0,12.76442,11.80258,11.06606,11.24005,11.22616,11.19463,11.10348,11.08667,11.15437,12.50366,12.44287,12.40634,16.84888,11.38973
Q3_1.0,11.69728,12.91530,10.88044,11.30711,10.89815,11.06750,11.10080,10.97715,11.13964,12.68563,12.21749,12.15951,16.68461,11.01891
Q4_1.0,11.77961,15.64540,13.86404,14.03232,13.05535,13.11209,13.58094,13.75826,13.33481,14.62041,15.86788,15.82203,16.68814,13.67691
