,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q4_0.5,0.77273,0.72813,0.78686,0.77762,0.78341,0.76972,0.78738,0.79665,0.79523,0.72848,0.74407,0.75482,0.27948,0.76310
Q1_Q2_0.75,0.69221,0.65390,0.65804,0.71052,0.72916,0.72846,0.71936,0.70083,0.72128,0.58925,0.72715,0.74230,0.42535,0.65253
Q1_Q3_0.75,0.66684,0.63827,0.68350,0.75632,0.75092,0.76490,0.73614,0.69452,0.73596,0.71207,0.73684,0.74659,0.46002,0.70001
Q1_Q4_0.75,0.65156,0.69598,0.72489,0.72669,0.75053,0.70787,0.76720,0.73195,0.75443,0.68753,0.72031,0.73689,0.41583,0.72432
Q2_Q3_0.75,0.65299,0.45954,0.73898,0.77174,0.77253,0.77377,0.78898,0.76195,0.77132,0.74669,0.74630,0.76828,0.41827,0.76156
Q2_Q4_0.75,0.67249,0.58316,0.72265,0.75006,0.75764,0.73791,0.76373,0.72530,0.76383,0.66038,0.75130,0.73450,0.42685,0.71262
Q3_Q4_0.75,0.72153,0.66662,0.69517,0.68425,0.69744,0.70788,0.73800,0.69295,0.70697,0.60220,0.68685,0.59995,0.31929,0.68831
Q1_0.75,0.67147,0.76044,0.70101,0.76261,0.75712,0.74274,0.76188,0.71244,0.75793,0.66192,0.75670,0.73444,0.46535,0.71191
Q2_0.75,0.72286,0.70577,0.74679,0.74980,0.75898,0.76064,0.78086,0.76760,0.77140,0.73723,0.77192,0.77544,0.42586,0.73604
Q3_0.75,0.76731,0.66690,0.77397,0.76804,0.76978,0.77884,0.74228,0.76045,0.76874,0.74441,0.76393,0.76363,0.33026,0.77814
Q4_0.75,0.77087,0.62768,0.74487,0.75170,0.77768,0.72938,0.77200,0.75595,0.76397,0.65900,0.75112,0.73505,0.30248,0.73881
Q1_Q2_1.0,0.46077,0.60708,0.62200,0.63330,0.66638,0.46670,0.69486,0.63803,0.65557,0.41038,0.62854,0.62950,0.44042,0.64228
Q1_Q3_1.0,0.64393,0.60236,0.61249,0.69346,0.70826,0.73545,0.70314,0.64823,0.73780,0.67255,0.73231,0.72105,0.40030,0.63428
Q1_Q4_1.0,0.59269,0.61623,0.65560,0.72161,0.69334,0.55647,0.66277,0.67808,0.67529,0.66653,0.68545,0.67493,0.38029,0.67751
Q2_Q3_1.0,0.59388,0.44197,0.73690,0.73861,0.77279,0.74545,0.71881,0.76611,0.76048,0.68838,0.76367,0.74971,0.42187,0.72777
Q2_Q4_1.0,0.53315,0.49687,0.67205,0.69114,0.70058,0.67227,0.72516,0.70583,0.70911,0.64434,0.68861,0.66694,0.43878,0.67689
Q3_Q4_1.0,0.61907,0.30945,0.66567,0.63604,0.63414,0.64803,0.61596,0.64880,0.59934,0.31647,0.56508,0.57688,0.32969,0.61909
Q1_1.0,0.62673,0.74601,0.63998,0.68608,0.70099,0.51386,0.71280,0.68396,0.71665,0.64458,0.73849,0.73323,0.46534,0.62508
Q2_1.0,0.68920,0.63149,0.73223,0.77786,0.76704,0.74041,0.77477,0.76191,0.76435,0.75348,0.75370,0.77107,0.46427,0.73235
Q3_1.0,0.71641,0.61470,0.75933,0.73761,0.76852,0.75916,0.75979,0.75079,0.75353,0.73529,0.75892,0.75607,0.31559,0.75440
Q4_1.0,0.72959,0.51577,0.67521,0.70918,0.68689,0.67113,0.72223,0.68911,0.67912,0.66839,0.68037,0.65900,0.27174,0.66188
