,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q2_Q3_0.75,0.54628,0.66211,0.63980,0.56413,0.63980,0.52760,0.58575,0.63973,0.62795,0.62247,0.47737,0.47737,0.50627,0.66487
Q2_Q4_0.75,0.50127,0.48321,0.47737,0.47737,0.47737,0.48305,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.52476,0.48305
Q3_Q4_0.75,0.50616,0.47737,0.48305,0.48843,0.48843,0.50531,0.47737,0.48374,0.47737,0.48844,0.47737,0.47737,0.50158,0.48276
Q1_0.75,0.53730,0.72559,0.55418,0.55885,0.55418,0.55955,0.56849,0.55421,0.55421,0.54711,0.47737,0.47737,0.50756,0.56940
Q2_0.75,0.58055,0.81444,0.61911,0.60927,0.61457,0.59989,0.61770,0.60866,0.60517,0.62228,0.47737,0.47737,0.50411,0.61911
Q3_0.75,0.68032,0.54512,0.68075,0.65757,0.68075,0.66974,0.68105,0.67267,0.67241,0.62637,0.47737,0.47737,0.51457,0.65469
Q4_0.75,0.48943,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.48321,0.47737,0.47737,0.47737,0.47737,0.50692,0.47737
Q1_Q2_1.0,0.48374,0.82640,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.51864,0.47737
Q1_Q3_1.0,0.48360,0.55945,0.51857,0.49543,0.49482,0.49984,0.48276,0.49527,0.50020,0.50431,0.47737,0.47737,0.48665,0.49543
Q1_Q4_1.0,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.50003,0.47737
Q2_Q3_1.0,0.55965,0.65794,0.59846,0.56228,0.59846,0.51475,0.55250,0.55909,0.57552,0.59123,0.47737,0.47737,0.50824,0.59886
Q2_Q4_1.0,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.51161,0.47737
Q3_Q4_1.0,0.48276,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.48233,0.47737
Q1_1.0,0.52036,0.73823,0.51857,0.50127,0.51857,0.51757,0.51304,0.51318,0.51857,0.51218,0.47737,0.47737,0.50119,0.50666
Q2_1.0,0.58723,0.81317,0.61911,0.56577,0.61911,0.61078,0.61855,0.61527,0.61954,0.60985,0.47737,0.47737,0.50568,0.62005
Q3_1.0,0.62732,0.51757,0.66925,0.68559,0.66925,0.64494,0.66255,0.64834,0.66423,0.64703,0.47737,0.47737,0.49108,0.63687
Q4_1.0,0.48959,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.50142,0.47737
